Temperature,Humidity,Pressure,Light,Cloudiness,API_Rain,Predict_Rain
38.3,48.2,1000.2,3691,29,0,0
28.3,84.1,1014.4,4094,45,1,0
38.5,73.4,1003.4,1944,89,0,0
39.4,67.9,1023.9,2318,70,0,0
34.6,50.1,992.2,1985,89,0,0
37.4,59.8,1003.6,210,56,0,0
38.5,83.4,1010.7,3711,81,1,1
23.6,67.1,1014.5,3563,5,0,0
23.6,60.0,990.5,2737,11,0,1
21.6,79.8,995.9,1343,86,0,0
26.9,59.9,1005.7,3842,62,1,0
22.0,82.6,1002.5,1744,97,0,0
21.6,78.5,1019.6,1077,36,1,0
27.2,97.7,1011.4,326,37,0,1
35.6,71.6,1000.1,573,36,0,0
28.2,59.8,999.1,622,61,0,0
36.8,53.0,990.3,428,14,0,0
23.1,82.4,1010.1,934,47,0,0
24.3,93.5,1000.5,538,97,0,1
37.4,79.2,1008.0,1548,36,1,0
31.2,75.3,990.1,728,51,0,0
22.4,77.0,1019.8,3387,48,0,1
39.4,78.8,1021.0,1794,78,1,0
20.3,52.5,1003.4,270,18,1,0
34.7,64.9,1015.1,578,10,1,0
23.8,45.6,1001.1,4004,49,1,0
38.7,59.6,1023.9,348,13,0,0
21.6,70.8,992.4,2987,6,0,0
31.3,58.1,993.7,2372,68,1,0
32.9,43.1,997.1,1705,5,0,0
37.3,56.2,1024.7,571,12,1,0
26.2,67.5,1006.8,1124,34,0,0
29.4,99.0,998.6,1581,92,0,0
33.0,52.0,1010.8,3845,38,0,0
35.2,91.8,1007.2,1822,94,0,0
28.6,65.2,1012.2,3144,79,1,0
22.1,56.5,1008.7,1782,38,0,0
20.2,59.2,1024.2,3948,9,1,0
31.4,64.5,1005.1,541,19,0,1
20.7,53.4,1014.9,1788,52,0,0
21.7,57.0,1000.3,222,5,1,0
34.9,97.1,1002.1,3412,50,0,1
25.9,57.7,1008.9,2004,80,1,0
39.3,42.3,1024.9,1303,93,1,1
35.5,69.2,1007.3,2305,76,0,0
33.8,65.1,1024.3,2051,51,0,0
26.1,62.9,1013.1,3611,95,0,0
38.1,88.8,999.7,1872,7,1,1
28.7,72.2,1001.1,1414,39,1,0
39.5,72.8,999.8,1759,7,1,0
34.4,52.8,1024.8,4062,62,0,1
27.7,76.5,1014.6,3408,36,0,0
33.0,90.8,993.5,1246,86,0,1
38.7,41.4,1014.1,3563,19,0,0
24.5,57.6,1002.1,3738,11,0,0
31.4,98.7,999.2,3611,0,0,1
37.4,46.2,1022.8,141,36,0,0
25.4,49.9,1008.6,2613,68,0,0
23.4,55.9,999.0,1153,17,0,0
33.3,98.1,1013.6,2942,36,0,1
35.3,43.6,1023.3,1117,96,0,0
33.3,59.5,1018.7,1565,84,0,0
28.4,44.2,1012.0,405,54,0,0
28.7,70.7,1003.3,1788,20,0,0
36.7,66.1,995.5,3034,59,1,0
35.3,69.6,994.6,433,68,1,0
30.6,54.0,1024.8,2577,92,1,1
25.9,67.8,991.4,216,23,0,0
24.2,49.8,1012.1,1829,1,0,0
38.0,89.7,1024.7,2706,46,0,0
35.2,49.7,998.5,1804,25,1,0
31.5,43.6,1013.4,1950,91,0,0
25.5,55.3,1001.3,3833,24,1,1
35.1,75.7,1022.1,1635,24,1,0
30.3,54.8,1010.5,1449,99,0,0
28.6,68.5,1018.0,762,37,1,0
27.6,60.9,1015.6,3114,65,0,0
37.9,42.0,1004.2,61,58,0,0
20.5,88.7,1016.6,3571,59,0,0
39.1,72.1,1018.4,2385,74,1,0
30.2,93.2,1013.7,2950,54,0,0
34.8,68.2,993.6,1111,54,0,0
24.5,98.1,995.2,1449,28,0,1
24.4,67.4,1011.6,622,28,0,0
36.0,44.0,1009.2,2091,74,1,0
25.0,93.7,1021.8,1933,99,0,0
32.2,62.3,1019.1,3107,25,0,0
25.1,61.7,998.8,3100,93,1,1
33.9,75.7,1001.1,1533,67,1,0
25.0,50.7,1000.5,2063,91,0,0
36.1,83.1,1005.6,4029,97,0,0
36.4,90.6,1007.6,645,55,0,0
31.0,41.3,1016.8,2233,40,0,0
38.3,50.5,1005.6,497,41,0,0
36.1,49.3,1023.6,1615,45,1,0
31.6,47.5,990.9,3712,69,1,0
23.3,75.3,1011.4,826,69,1,0
28.6,73.6,1005.0,231,99,0,0
37.5,78.0,1025.0,3447,83,0,0
34.2,50.0,1010.2,1820,78,0,0
38.9,57.2,1024.7,2085,29,0,0
26.0,90.6,990.6,2738,21,0,1
31.9,76.4,1022.8,3722,67,1,0
33.6,81.6,1020.6,311,36,0,0
28.3,51.7,1009.6,2544,55,1,0
34.0,56.1,999.0,1254,11,0,0
21.5,82.1,997.5,2408,85,1,1
28.5,41.9,993.8,3634,55,0,0
33.2,41.3,1018.5,3724,92,0,0
30.8,84.1,1011.0,1907,94,1,1
25.3,86.7,1012.3,3708,18,1,0
32.4,68.7,1021.2,1204,1,0,0
38.9,56.0,1012.5,1686,100,1,1
32.9,88.8,1004.0,968,28,1,1
30.8,97.1,1003.9,2715,70,0,1
40.0,46.6,1007.4,3674,0,1,0
31.9,78.0,1002.5,2096,2,0,0
20.8,76.5,1017.3,1268,40,1,0
30.7,98.8,1011.7,457,41,0,1
29.3,43.9,1015.3,1570,61,0,0
23.0,41.8,995.9,2920,34,0,0
24.3,70.6,993.3,3039,30,0,0
27.7,46.4,990.2,579,5,0,0
26.8,46.7,997.5,2285,45,0,1
38.4,50.0,1024.1,1758,31,0,0
27.7,42.6,1016.5,3124,26,0,0
23.6,99.5,1004.8,2144,56,1,1
29.2,93.5,1000.3,384,35,0,1
21.1,62.4,1005.8,3519,84,0,0
37.8,99.8,1019.7,726,89,1,0
36.3,75.2,1003.4,1618,8,1,0
35.4,48.8,1003.1,1758,42,0,0
20.9,49.8,1016.9,1402,17,0,0
38.2,83.3,1022.8,1395,89,0,0
22.0,52.7,990.3,2643,35,1,0
21.9,62.2,1011.2,2348,23,0,0
40.0,55.2,1009.1,2309,53,0,0
35.5,85.0,1022.6,2845,43,0,0
30.7,61.7,1021.5,554,64,0,0
34.4,84.1,1022.8,883,71,1,0
37.3,40.5,1021.8,518,0,1,0
37.0,80.0,1007.4,2307,45,0,0
38.9,43.3,1023.2,2465,87,0,0
37.1,61.3,1024.1,228,26,0,0
37.8,88.0,1024.6,5,94,1,1
23.7,51.7,1018.6,774,24,1,0
26.0,79.7,1020.8,63,94,0,0
22.3,77.6,1017.1,4081,67,0,0
28.7,41.2,1019.2,3089,80,0,1
28.3,41.2,1020.8,3049,28,0,0
34.6,60.1,1003.2,1097,70,0,0
35.5,41.6,990.9,3259,1,0,0
28.1,63.6,996.9,3420,45,0,0
20.3,72.0,1010.7,937,76,0,0
33.7,52.6,996.3,2120,90,0,0
30.8,47.5,1023.7,1998,54,1,0
25.0,92.5,1009.4,4067,72,0,0
34.3,51.1,1024.1,3414,1,0,0
22.9,72.8,1015.7,781,66,0,0
37.4,98.3,991.0,497,100,0,1
24.5,44.0,1023.7,524,34,0,0
32.3,43.0,1012.0,395,92,1,1
37.5,60.5,991.7,888,45,1,0
26.1,93.7,1012.7,3235,74,0,0
31.7,66.0,999.6,2925,74,1,0
31.9,65.6,994.5,40,30,0,0
25.0,56.4,996.9,1583,62,0,0
35.5,80.4,1011.8,833,19,0,0
27.2,87.7,998.7,2192,20,0,1
25.5,75.4,1016.4,1593,64,1,0
28.5,69.5,999.5,1869,15,0,0
30.4,67.3,1011.8,1629,19,0,1
33.1,96.8,1005.2,885,69,0,1
27.6,40.4,1010.2,934,73,0,0
23.0,63.6,1022.7,2533,14,0,0
35.5,79.2,998.0,3485,17,0,0
21.9,94.7,991.9,4080,0,0,1
21.8,62.1,1022.0,1891,60,0,0
20.1,62.0,1024.1,2507,69,1,1
26.0,62.2,1024.5,2155,27,0,0
23.2,75.4,1011.2,2941,52,1,0
33.8,94.3,998.3,196,0,0,1
20.5,72.1,996.9,557,9,1,0
24.4,45.0,994.7,1678,74,0,0
33.4,91.0,1006.4,2870,57,0,0
29.2,95.1,995.8,1585,90,0,1
23.2,63.5,1006.3,1657,46,1,0
40.0,48.8,1011.7,1630,54,0,0
28.8,56.1,1015.4,2992,28,0,0
32.5,98.8,1005.1,3729,73,0,1
22.9,64.9,997.6,1855,64,1,1
21.7,70.6,1008.6,3420,79,0,0
23.7,75.3,998.0,3750,71,1,0
21.7,47.3,1002.0,1864,54,1,0
28.2,95.9,1019.4,147,62,0,1
23.8,93.8,1013.7,3515,9,1,0
35.9,50.7,1006.2,509,48,0,0
24.3,87.3,1006.4,2427,29,0,0
22.4,45.4,1024.7,3967,98,1,1
38.9,66.8,1015.8,2107,67,1,0
26.1,40.9,1006.6,778,20,0,0
33.0,44.6,993.6,1723,59,0,0
32.1,92.1,996.5,3467,5,0,1
26.9,84.9,1010.1,2995,82,0,0
25.5,81.4,995.0,2964,97,0,0
35.0,83.4,1007.4,1303,79,0,0
22.9,63.4,1016.3,1963,61,1,0
28.3,40.7,997.7,1330,76,0,1
36.9,89.3,1006.3,1799,57,0,0
28.6,70.6,993.6,1723,41,0,0
29.1,87.8,991.7,60,83,1,1
24.2,74.6,999.2,411,26,0,0
20.5,94.7,996.5,1163,1,1,1
35.0,56.1,1003.5,1516,90,1,1
29.7,72.5,992.9,778,1,0,0
20.5,72.6,1023.5,3381,15,0,0
34.1,60.7,1001.5,880,12,1,0
29.0,49.5,1018.3,134,50,0,0
24.0,76.2,1015.1,2766,36,0,0
28.4,56.2,1018.3,2956,11,0,0
24.7,72.6,997.1,1630,57,0,0
34.7,81.5,1020.0,1008,39,1,0
31.6,77.5,1016.1,3132,92,0,0
33.4,81.5,1009.8,3160,17,1,0
30.3,59.0,999.0,914,1,1,0
31.4,75.6,1024.0,2392,8,1,0
39.9,75.6,1013.1,1102,5,0,0
28.4,40.9,991.0,2747,77,1,0
28.0,53.9,998.3,3918,87,1,1
38.1,75.3,1022.4,1147,87,1,1
27.7,95.5,1019.2,3422,94,0,1
36.0,56.5,1019.1,81,94,0,0
25.0,59.3,991.1,2391,59,0,0
21.2,95.4,990.3,3802,100,0,1
36.1,85.7,1022.1,1386,92,0,1
36.8,67.6,1007.0,2748,92,0,0
22.4,44.1,1010.8,3655,57,0,0
38.7,47.6,994.0,226,53,0,0
39.5,58.2,999.5,1366,10,0,0
32.9,82.4,1012.0,1442,37,1,0
26.1,48.9,1002.7,2125,30,1,0
39.6,89.5,1008.2,1840,30,0,0
32.9,59.6,1015.0,1710,94,0,0
26.1,84.9,1016.6,94,20,0,0
25.6,68.5,999.7,99,74,0,0
37.8,78.1,1021.0,1716,21,0,0
23.6,65.2,1021.0,3335,26,0,0
30.6,61.3,992.5,2233,28,1,0
22.2,40.2,995.7,2052,75,0,0
29.1,86.4,1003.6,1965,33,0,1
26.6,97.4,1013.0,2971,38,0,1
32.3,73.8,1003.4,279,49,1,0
30.3,66.4,1008.5,2272,63,0,0
25.9,51.2,1015.5,947,1,0,0
21.3,59.4,993.6,2665,24,0,0
39.1,85.3,1015.0,1690,4,0,0
27.2,93.0,1004.1,236,28,1,1
21.3,78.3,1000.5,3277,83,0,0
26.6,58.9,1016.8,1337,49,1,0
24.1,82.7,1024.6,262,86,0,0
35.2,77.2,1005.8,2788,94,0,0
36.9,87.2,1019.5,1778,85,0,0
26.8,96.0,1010.8,1440,29,0,1
32.2,95.4,990.4,1903,72,0,1
32.5,97.5,1011.1,1806,6,0,1
25.0,89.2,1007.8,3955,0,0,0
36.8,57.4,1015.3,1939,93,0,0
39.8,97.8,1024.3,78,46,0,1
29.2,96.2,998.7,2596,17,0,1
39.3,86.1,993.4,2508,37,1,1
36.5,61.1,1023.2,828,44,1,0
31.5,92.5,1018.9,879,98,1,1
34.6,73.8,1002.2,4019,59,0,0
30.7,57.9,1006.7,936,6,0,0
29.4,93.6,999.4,1709,39,0,1
33.3,54.7,994.5,1173,29,0,0
32.9,52.7,994.1,2163,1,0,0
28.0,60.0,1013.0,194,32,0,0
24.2,45.3,1003.1,3458,25,1,0
32.7,54.0,1002.8,234,13,0,0
38.7,76.6,1016.4,1257,24,0,0
33.6,94.3,999.3,846,16,0,1
22.5,55.9,999.2,3351,5,1,0
22.7,42.0,1012.9,922,89,1,1
25.0,97.3,996.4,602,78,0,1
29.2,49.9,1020.2,1595,92,1,1
21.2,90.4,998.6,4092,62,0,1
30.7,48.2,994.1,3381,66,0,0
25.5,41.1,1016.5,747,63,1,0
34.3,61.2,1011.4,2693,68,0,0
35.4,83.7,1019.4,3929,49,1,0
39.0,90.1,1021.0,973,5,0,0
38.6,57.9,1000.9,388,1,0,0
38.8,71.7,1020.4,1182,48,0,0
21.4,50.6,1001.3,2592,3,0,0
23.0,55.1,1010.4,3151,82,0,0
27.0,71.5,1003.2,715,53,0,0
26.7,66.1,1001.0,2402,56,0,0
25.4,71.2,1007.4,639,65,0,0
33.7,45.1,1016.4,2061,9,0,0
27.9,62.4,997.7,1396,46,0,0
38.2,99.0,991.0,2365,5,0,1
26.4,82.2,997.6,1018,4,1,0
33.9,85.6,1007.3,282,94,1,1
21.7,72.3,995.1,2600,52,0,0
28.7,85.2,1022.3,1558,81,0,0
28.5,67.3,1016.2,2849,98,1,1
23.2,41.6,1009.0,4021,23,0,1
26.2,58.0,1012.4,829,0,0,0
21.3,67.6,1017.1,3077,15,1,1
39.2,62.0,1019.5,3977,17,0,1
30.9,70.1,999.5,3205,42,0,0
38.4,84.5,1020.4,2140,45,0,0
24.0,77.0,994.7,3333,63,0,0
36.0,57.1,1006.9,2783,96,1,1
20.7,50.3,999.3,2028,66,0,0
26.7,81.2,1015.8,177,31,0,0
37.8,70.6,1021.9,3422,65,0,0
22.1,62.7,1003.8,608,24,0,0
30.9,88.9,995.7,1731,99,0,1
27.2,94.2,1009.0,665,31,1,0
36.1,71.3,1013.7,3245,31,0,1
26.3,78.7,993.0,3711,65,0,0
29.7,49.8,1013.0,3696,55,1,0
26.8,80.4,997.9,2571,82,1,1
21.5,97.9,1000.1,2767,70,1,1
21.3,88.3,998.5,696,71,0,1
30.6,76.0,1002.3,2109,20,0,0
28.7,52.9,1010.4,1818,91,0,0
34.1,46.3,995.0,428,9,0,1
32.8,80.9,1014.2,4007,57,0,0
20.2,80.7,997.7,1870,19,0,0
26.6,49.7,1012.0,4064,70,1,0
33.6,45.1,1003.0,3046,68,0,1
20.2,44.8,999.4,1763,57,0,0
24.4,45.9,992.0,740,93,0,0
34.0,80.9,1016.8,2392,60,0,0
28.5,65.8,1012.7,230,35,1,0
36.7,94.5,1006.3,2785,20,1,0
22.4,85.8,1004.8,1530,1,0,1
30.2,66.0,1012.7,347,11,1,0
30.9,99.6,999.7,1303,77,0,1
32.8,42.4,1010.2,1648,71,0,0
39.0,45.9,1004.0,562,100,0,0
23.6,53.2,1011.7,2359,19,0,0
23.6,76.0,1022.5,2458,53,0,0
25.0,65.4,1019.5,1785,16,0,0
31.5,43.5,1022.4,829,0,0,0
35.2,44.4,1002.8,1651,10,1,0
25.0,99.5,999.6,140,89,0,1
23.2,94.4,1018.8,2245,14,0,0
36.9,87.8,1009.0,2779,63,0,0
32.5,70.7,1025.0,2484,8,0,0
30.3,88.6,1002.1,1183,95,1,1
23.3,53.3,999.1,3227,100,0,0
35.6,92.8,1007.2,1574,26,0,0
35.3,86.4,1010.2,1930,53,0,0
27.3,79.5,1006.7,1020,84,0,0
25.6,54.5,1008.1,1753,26,0,0
30.0,95.2,1011.5,1045,48,1,1
20.3,66.3,1001.7,2228,80,0,0
23.2,51.0,1011.5,710,5,0,0
34.5,46.3,1010.1,2943,25,1,0
22.5,72.1,991.0,3070,35,1,0
27.1,73.3,1001.6,1632,54,0,0
31.9,70.2,992.2,1364,79,0,0
28.5,41.5,1015.1,2505,54,1,0
35.0,57.8,999.6,2625,90,0,0
31.1,99.8,1020.4,1998,50,0,1
20.3,67.4,993.3,916,99,1,1
26.3,72.9,996.0,2592,62,1,0
35.6,74.9,1010.3,1357,33,0,0
35.2,74.4,1018.2,3331,24,0,0
32.5,47.0,1003.3,1142,36,0,0
31.6,86.7,1018.9,2695,88,0,0
30.9,64.4,993.6,3803,60,1,0
32.5,68.7,1018.0,2331,11,0,1
26.0,89.2,1021.7,2676,6,1,0
31.9,79.4,1021.0,1356,65,0,0
21.6,93.9,1017.3,341,85,1,1
37.1,48.2,1015.9,455,94,0,0
33.8,94.2,992.8,35,81,1,1
21.5,80.3,995.0,2910,71,0,0
37.9,99.8,1019.6,257,68,0,1
34.5,67.6,1007.1,2543,64,0,0
23.9,64.7,1005.9,3006,70,0,0
39.5,63.7,1010.2,2139,34,0,1
25.6,75.0,1012.4,589,80,1,0
20.2,46.4,1010.6,1048,27,0,0
28.1,88.2,1021.5,208,72,0,0
30.4,63.2,1008.2,3765,19,0,0
22.7,62.6,1009.7,109,2,0,0
38.8,59.0,1001.8,3275,4,0,0
20.7,64.0,990.3,1931,55,0,0
22.5,42.5,1023.8,2477,58,0,0
27.6,44.1,1021.8,215,97,0,0
30.5,62.0,992.2,691,25,0,0
31.4,60.2,1021.0,913,67,1,0
37.4,55.8,1022.0,2592,16,0,0
39.6,67.1,999.7,663,56,0,0
26.0,94.8,1019.3,4017,25,0,0
24.1,99.1,1023.4,371,52,0,1
28.2,84.3,1000.3,620,96,1,1
22.1,66.7,1023.0,2709,26,1,0
35.8,76.2,1023.9,3236,77,1,0
32.5,79.5,991.9,3875,65,1,0
27.4,82.2,997.3,2885,19,0,0
27.4,94.7,992.6,3125,57,0,1
36.8,92.0,1000.1,1320,14,1,1
20.0,60.0,1019.0,109,42,0,0
29.5,61.5,994.1,2398,100,0,0
33.1,91.2,1018.1,2789,4,1,0
36.0,98.0,1022.6,3609,40,1,1
24.1,54.7,1009.6,2879,19,0,0
25.2,50.3,1024.1,95,49,0,0
22.4,51.3,1013.7,1380,22,0,0
32.6,47.9,1012.2,3967,45,0,0
32.6,73.2,1017.1,3528,94,0,0
26.1,75.1,997.5,2977,7,0,0
28.6,85.5,1020.9,1022,64,0,0
26.2,65.2,998.6,2685,18,0,0
39.4,53.4,1011.8,1286,64,0,0
23.8,47.0,1020.0,448,47,0,0
30.3,58.2,1016.7,4085,82,1,1
36.6,84.2,997.6,3721,19,0,0
24.4,84.7,990.1,2948,41,0,0
27.4,88.8,1000.0,442,17,0,1
31.7,53.3,991.5,282,93,0,0
24.8,90.3,999.2,2596,96,1,1
22.1,47.9,1003.0,1604,24,1,0
23.2,74.0,1018.5,577,89,1,1
24.6,74.3,994.6,2257,69,1,1
22.9,49.3,1001.5,458,42,0,0
29.6,53.4,1017.5,2634,79,0,0
28.9,84.4,997.9,2494,31,0,0
26.7,59.5,1021.8,1436,13,0,0
38.4,51.5,993.8,405,17,0,1
26.5,93.9,1022.5,3172,68,1,0
22.0,92.6,996.8,1592,12,0,1
25.7,62.7,1000.0,2895,10,0,0
29.3,86.6,999.0,976,42,1,1
25.7,97.7,1022.0,2223,48,0,1
27.3,43.8,1004.0,1780,86,0,0
26.5,87.5,990.9,1873,62,0,1
29.3,74.3,1013.0,3203,5,1,0
27.8,75.0,990.5,1365,76,0,0
35.8,46.2,1002.3,3176,74,0,0
35.9,71.6,990.6,2695,66,1,0
32.6,74.8,1017.0,3259,2,0,0
35.1,77.7,1010.1,2788,30,0,0
29.1,61.4,1001.1,1965,52,0,0
21.7,45.2,998.8,1475,96,0,0
27.2,52.5,1004.5,4062,27,0,0
20.9,54.0,997.4,673,91,0,0
23.5,87.9,994.2,3491,30,0,1
30.2,58.5,1009.0,160,78,0,0
36.4,62.3,1023.2,640,38,1,0
26.9,68.1,1018.1,276,1,0,0
33.9,98.0,1016.6,1593,73,0,1
20.9,41.4,1024.9,1744,34,0,0
38.8,76.6,1021.6,1364,52,0,0
39.1,98.6,995.9,3796,80,0,0
21.5,54.4,999.1,1605,14,1,0
32.7,40.1,1006.8,81,93,0,0
33.1,82.5,1016.1,2917,34,1,0
36.9,82.1,1010.5,2693,33,1,0
26.7,80.9,1000.4,853,13,0,0
34.9,59.7,1001.2,4057,33,0,0
22.6,75.6,1020.6,2317,0,0,0
26.4,85.6,1000.6,849,42,1,1
33.3,45.5,1009.3,1049,53,1,0
20.0,68.6,1023.7,2772,4,0,0
34.1,50.4,1020.2,1457,25,1,0
36.8,46.2,1007.8,3649,60,1,0
20.1,56.6,1009.6,2525,88,0,0
20.7,66.0,1018.2,1351,60,0,0
20.3,95.3,1007.7,2843,10,0,1
31.4,71.2,1015.1,1631,89,0,0
27.5,53.5,990.0,832,38,0,0
33.4,70.7,993.0,3386,92,0,0
21.8,82.4,995.6,1596,43,1,0
24.7,67.7,997.7,1544,71,0,0
34.9,88.8,1017.1,3544,5,0,0
28.2,54.4,1003.8,2025,56,0,0
35.5,88.9,1010.7,3958,44,0,0
24.3,45.1,1017.2,3710,67,1,0
20.3,84.7,994.4,1164,88,0,0
24.6,67.5,1016.9,772,53,0,0
34.2,82.6,1003.3,1551,69,1,1
22.6,71.0,990.4,1469,92,0,0
36.4,90.3,993.9,954,30,0,1
34.3,88.0,996.3,3461,40,0,1
22.9,71.9,992.7,2439,93,1,1
21.2,48.8,1021.4,3863,66,1,0
30.7,86.1,1007.1,1424,60,0,0
30.6,67.4,1020.6,712,50,0,0
35.4,85.7,1019.2,161,38,1,0
31.3,61.4,992.7,1705,28,0,0
33.2,75.4,1001.5,2945,66,0,1
30.7,82.9,1005.6,3526,92,0,0
28.2,88.4,1022.9,1785,82,1,1
36.6,55.0,1006.7,839,77,0,0
32.4,71.7,1014.3,952,63,0,0
28.0,92.3,999.7,711,84,1,1
29.3,98.6,993.6,1023,76,0,1
23.4,67.1,1015.2,2940,95,1,1
37.2,64.7,991.1,189,63,0,0
21.0,78.8,1022.3,3219,93,1,1
25.1,82.8,1016.7,3931,40,0,1
39.0,40.3,999.5,2724,10,0,1
25.9,89.8,1024.3,1738,49,0,0
28.8,51.0,1006.8,568,68,0,0
30.4,66.9,1016.6,3052,48,1,0
38.7,83.3,993.1,2095,35,1,0
30.9,75.3,1022.3,2534,81,1,1
29.4,98.7,1010.5,1323,65,0,1
24.2,68.0,1002.7,3060,23,0,0
21.6,77.2,1018.5,3034,35,0,0
26.1,47.8,996.8,845,14,0,0
39.7,56.8,1016.1,3180,9,1,0
24.1,64.6,1008.4,2292,88,0,0
39.0,64.2,1021.3,1187,15,0,0
34.5,79.3,996.5,40,58,1,0
21.7,90.1,1009.2,3495,7,0,0
27.8,87.8,1011.7,436,72,1,0
24.8,79.7,1009.4,2796,2,1,0
24.9,82.3,997.7,2399,98,0,0
20.5,82.9,996.3,1840,33,1,0
23.4,85.0,1006.0,137,8,0,0
31.9,96.2,1021.5,2354,40,0,1
32.4,45.6,999.3,1836,34,1,0
32.2,51.9,1017.4,360,35,0,0
32.9,83.8,1020.6,1628,39,0,0
39.1,91.4,994.5,1728,75,0,1
26.5,58.1,1012.0,1780,39,0,0
22.9,70.4,992.6,1207,31,0,0
31.3,84.3,1023.2,2242,75,1,0
31.8,59.4,1014.7,1544,93,0,0
28.2,60.6,1011.6,2086,64,0,0
26.6,48.1,1023.2,122,85,0,0
26.5,54.4,1001.0,251,4,1,0
31.6,96.7,1012.1,1162,67,1,1
35.9,79.8,1002.1,2965,63,0,0
20.6,57.7,1006.1,2696,25,0,0
35.1,73.2,992.8,3840,67,0,0
36.7,44.8,993.7,1591,59,0,1
23.8,87.6,992.6,3452,87,1,1
36.0,63.7,997.0,794,80,0,0
20.9,71.5,1010.5,1312,96,0,0
34.5,85.1,990.1,2975,20,0,1
29.7,79.0,1005.0,2466,72,0,0
33.6,59.7,1021.5,4036,13,1,0
33.1,95.8,1020.4,1125,8,0,1
33.1,68.0,1008.8,375,17,0,0
37.6,67.7,1002.5,942,74,0,0
25.8,59.5,1000.1,970,9,1,0
21.8,90.3,1023.8,1953,82,0,1
33.8,43.0,1003.8,2908,37,0,0
32.0,53.0,1006.1,1370,60,1,0
24.2,56.1,998.6,811,73,0,0
25.8,99.3,1017.5,155,36,0,1
36.3,40.8,1003.6,1463,44,1,0
25.8,88.4,1016.6,870,30,0,0
33.2,62.5,1012.5,583,89,1,1
22.0,70.7,997.0,3211,30,0,0
27.1,68.1,1021.4,2525,45,0,0
32.2,44.4,1003.8,167,25,1,0
20.0,60.2,993.5,2998,15,0,0
29.3,86.7,994.5,1569,0,1,1
21.2,55.4,996.5,1028,80,1,0
35.3,47.0,1002.5,3341,44,0,0
34.4,84.2,1011.0,1102,86,0,0
30.4,99.1,1021.8,1449,4,0,1
28.0,86.3,1006.4,2566,16,0,0
30.1,42.4,1020.1,878,43,0,0
28.6,58.4,1023.6,262,15,0,0
24.4,46.5,1008.1,1684,96,0,0
23.4,45.5,992.1,109,69,0,0
20.7,53.5,1012.4,3562,86,0,0
33.1,59.3,992.5,1460,36,0,0
24.2,65.0,997.8,3639,26,0,0
39.5,87.3,997.1,2616,23,0,1
29.3,83.6,999.9,1334,80,0,0
36.5,92.6,1015.0,688,25,0,0
23.5,70.8,1002.1,284,94,0,0
33.1,65.7,1014.5,3052,90,0,0
35.1,56.9,1021.6,864,97,0,0
23.8,93.0,1019.2,1079,36,1,0
22.0,87.7,1016.9,2730,24,0,0
30.7,80.2,994.9,705,19,0,0
23.0,44.1,1019.6,4070,37,0,0
26.7,60.2,1001.2,1651,74,0,0
27.2,80.8,1013.3,3417,92,1,1
23.9,87.5,1000.1,1014,26,1,1
28.8,70.8,994.6,1346,58,0,0
22.0,67.1,1001.1,2085,84,1,1
27.1,58.9,1024.3,3089,0,0,0
23.6,65.4,999.0,576,88,0,0
30.2,83.5,1006.8,2207,83,1,1
39.3,75.6,995.3,3648,67,0,0
23.1,52.1,1003.2,3582,82,1,1
34.1,53.1,1017.1,2324,32,1,1
31.6,55.2,1009.3,1085,8,0,0
34.9,58.6,996.8,3381,0,0,0
32.2,56.5,1021.5,1038,90,1,1
32.2,48.4,1018.9,2754,59,0,0
26.2,98.5,1000.5,3784,3,1,1
20.7,56.5,1007.3,1799,95,0,0
31.2,62.1,991.7,3925,54,0,0
39.5,96.1,1021.2,2531,84,0,1
36.0,53.5,1002.9,1288,83,0,0
21.0,76.7,993.1,2059,39,1,0
25.2,45.4,1006.9,2827,89,1,1
20.2,96.1,1019.3,2157,26,0,1
23.2,98.7,1008.2,405,63,0,1
22.1,77.3,1024.3,1659,50,1,0
26.5,89.4,1000.1,1778,76,0,1
33.4,68.1,995.2,2892,44,0,0
38.8,53.4,1003.0,2003,95,0,0
28.2,50.3,997.5,3457,77,1,0
27.8,64.0,1012.1,3443,70,0,0
23.4,70.8,991.7,651,12,0,0
20.6,91.8,1004.1,2902,33,0,1
36.9,65.6,999.5,1224,93,0,0
23.4,57.8,994.5,430,25,0,0
35.5,42.4,1014.6,1989,21,0,0
20.3,63.9,1009.4,3681,78,0,1
37.0,84.5,995.0,3600,68,0,0
30.2,42.3,1016.8,2399,91,0,0
28.9,48.8,998.5,2325,6,0,0
38.5,80.9,1017.7,174,61,1,0
33.9,48.0,1020.4,775,65,0,0
36.5,80.5,1012.7,2017,19,0,0
30.4,64.9,1015.0,702,1,0,0
39.4,65.4,1017.6,820,41,0,0
28.6,89.5,1004.4,8,18,0,1
39.5,80.3,1020.7,2006,31,0,0
27.8,83.5,996.8,9,55,0,1
26.9,91.8,997.1,123,95,1,1
35.1,82.9,1011.4,460,0,0,1
26.7,44.0,990.2,426,80,0,0
27.7,47.2,997.4,2229,18,1,0
20.6,57.8,1004.1,991,63,0,0
30.0,96.2,1011.0,3162,1,0,1
28.8,66.5,1018.6,1505,50,0,0
38.3,90.2,997.1,2603,26,0,1
33.4,80.1,1013.9,3668,0,0,0
24.0,70.3,1004.0,3,0,1,1
29.5,86.2,1013.3,472,26,1,0
27.9,63.5,1000.3,1330,90,1,1
38.3,42.7,997.6,3569,96,0,0
